image_name,scroll_number,xmin,ymin,xmax,ymax,iou
M40587-1-C,22,1639.49658203125,1558.689453125,2191.954345703125,1983.75830078125,0.556591808795929
M40587-1-C,23,2023.922607421875,981.7841186523438,2477.2509765625,1212.266845703125,0.42145028710365295
M40587-1-C,24,937.0838623046875,2487.149169921875,1262.3021240234375,2783.34716796875,0.4551914632320404
M40587-1-C,25,1645.6390380859375,2038.977294921875,2023.2392578125,2569.787841796875,0.6996117830276489
M40587-1-C,26,638.8597412109375,2499.062744140625,1040.137939453125,2858.677734375,0.36112287640571594
M40587-1-C,27,1219.920654296875,2435.052734375,1798.30224609375,3039.283447265625,0.6684810519218445
M40587-1-C,28,2233.26416015625,1820.8240966796875,3070.9912109375,2409.55859375,0.28489381074905396
M40587-1-C,29,2687.03466796875,1102.8226318359375,2985.906982421875,1356.713134765625,0.15415990352630615
M40587-1-C,30,2046.3345947265625,2313.066650390625,2457.914794921875,2584.466796875,0.38758209347724915
M40587-1-C,31,3024.905029296875,122.42634582519531,3275.0,937.9290771484375,0.21320514380931854
M40587-1-C,32,2598.036376953125,675.380615234375,3053.279541015625,1743.392578125,0.17503012716770172
M40587-1-C,33,2647.1474609375,1235.4564208984375,3018.345458984375,1789.629150390625,0.5303221940994263
M40587-1-C,34,2233.26416015625,1820.8240966796875,3070.9912109375,2409.55859375,0.34231486916542053
M40587-1-C,35,1780.8465576171875,2632.89990234375,2309.116455078125,3028.732421875,0.5011758208274841
M40587-1-C,36,3185.3662109375,1056.1689453125,3275.0,2244.265625,0.13617205619812012
M40587-1-C,37,2385.1474609375,2443.080078125,3013.32470703125,3001.7978515625,0.3169178366661072
M40979-1-E,1,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.14303120970726013
M40979-1-E,2,1048.970458984375,658.6968994140625,1403.9903564453125,980.5516967773438,0.358443021774292
M40979-1-E,3,1048.970458984375,658.6968994140625,1403.9903564453125,980.5516967773438,0.3574044406414032
M40979-1-E,4,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.1907513290643692
M40979-1-E,5,1371.91455078125,982.5838012695312,2000.497802734375,1263.727294921875,0.2682698667049408
M40979-1-E,6,999.256103515625,1006.8593139648438,1321.73828125,1420.2720947265625,0.8121961951255798
M40979-1-E,7,905.0010986328125,1474.2352294921875,1272.0567626953125,1943.93896484375,0.17883089184761047
M40979-1-E,8,402.92816162109375,2047.4202880859375,753.6514282226562,2521.681396484375,0.07311458885669708
M40979-1-E,9,1371.91455078125,982.5838012695312,2000.497802734375,1263.727294921875,0.28281691670417786
M40979-1-E,10,647.8472290039062,1982.439697265625,1023.929443359375,2539.346923828125,0.16189853847026825
M40979-1-E,11,1260.390869140625,1318.17919921875,1582.52685546875,1960.87451171875,0.3747505247592926
M40979-1-E,12,1482.568359375,446.6319885253906,2103.631591796875,935.2939453125,0.1881319135427475
M40979-1-E,13,1268.7559814453125,1248.1593017578125,1834.671630859375,1969.0120849609375,0.12072611600160599
M40979-1-E,14,1260.390869140625,1318.17919921875,1582.52685546875,1960.87451171875,0.20002765953540802
M40979-1-E,15,1969.307373046875,1074.6380615234375,2420.064208984375,1557.5611572265625,0.6140660643577576
M40979-1-E,16,647.8472290039062,1982.439697265625,1023.929443359375,2539.346923828125,0.44228771328926086
M40979-1-E,17,1914.852294921875,1570.7333984375,2503.023681640625,2156.324951171875,0.26697954535484314
M40979-1-E,18,1927.4925537109375,1564.8245849609375,2304.875732421875,1870.6727294921875,0.5118312239646912
M40979-1-E,19,1161.5853271484375,2031.1185302734375,1667.8194580078125,2399.107421875,0.3616171181201935
M40979-1-E,20,2067.2236328125,674.858642578125,2967.4677734375,1052.1966552734375,0.2914930582046509
M40979-1-E,21,375.5726318359375,2559.645263671875,1057.1087646484375,3058.37451171875,0.7527864575386047
M40979-1-E,22,2478.65673828125,1018.6273193359375,2866.170166015625,1380.5264892578125,0.49222075939178467
M40979-1-E,23,1520.31689453125,2030.1922607421875,2020.60498046875,2657.406494140625,0.3063974678516388
M40979-1-E,24,1060.99365234375,2496.3798828125,1587.83447265625,2981.67919921875,0.4315474331378937
M40979-1-E,25,1914.852294921875,1570.7333984375,2503.023681640625,2156.324951171875,0.3752914071083069
M40979-1-E,26,1060.99365234375,2496.3798828125,1587.83447265625,2981.67919921875,0.2551749646663666
M40979-1-E,27,1529.5980224609375,2449.9873046875,2141.600830078125,3060.991943359375,0.17670734226703644
M40979-1-E,28,2480.46533203125,1741.926513671875,3088.939697265625,2212.351806640625,0.3652140498161316
M40979-1-E,29,2141.351806640625,2256.62353515625,2738.65576171875,2607.232177734375,0.1458103507757187
M40979-1-E,30,2968.6220703125,659.6935424804688,3357.9892578125,1131.2637939453125,0.2995978891849518
M40979-1-E,31,1250.9537353515625,2972.4365234375,1403.2840576171875,3226.345703125,0.13279861211776733
M40979-1-E,32,1638.69580078125,2577.35205078125,2245.667236328125,3230.363525390625,0.6185591816902161
M40979-1-E,33,428.53228759765625,3053.782958984375,1017.8822631835938,3706.0908203125,0.36964449286460876
M40979-1-E,34,2968.6220703125,659.6935424804688,3357.9892578125,1131.2637939453125,0.25156959891319275
M40979-1-E,35,948.5116577148438,2978.177978515625,1172.7716064453125,3230.409912109375,0.21834133565425873
M40979-1-E,36,3378.228271484375,596.7333374023438,4176.46728515625,1084.262451171875,0.026080232113599777
M40979-1-E,37,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.0
M40979-1-E,38,2141.351806640625,2256.62353515625,2738.65576171875,2607.232177734375,0.4059629738330841
M40979-1-E,39,3368.39208984375,1089.7041015625,3966.40185546875,1757.988037109375,0.5496832728385925
M40979-1-E,40,1093.608642578125,3281.10498046875,1429.513916015625,3839.027587890625,0.3275474011898041
M40979-1-E,41,1517.02197265625,3068.9248046875,2268.279296875,3552.51171875,0.13131006062030792
M40979-1-E,42,3378.228271484375,596.7333374023438,4176.46728515625,1084.262451171875,0.22948487102985382
M40979-1-E,43,2160.48095703125,2648.671142578125,2719.511962890625,3319.910888671875,0.43516087532043457
M40979-1-E,44,1517.02197265625,3068.9248046875,2268.279296875,3552.51171875,0.18221113085746765
M40979-1-E,45,3193.70361328125,1483.8074951171875,3438.210693359375,1748.160400390625,0.27276262640953064
M40979-1-E,46,473.92633056640625,3859.186767578125,884.2933959960938,4361.806640625,0.2744748294353485
M40979-1-E,47,3059.645751953125,1841.923828125,3456.673828125,2167.404541015625,0.5200608968734741
M40979-1-E,48,2551.0703125,2713.8115234375,2887.86962890625,3085.6962890625,0.534563422203064
M40979-1-E,49,3021.9501953125,1867.2862548828125,3528.498291015625,2505.845947265625,0.4057953655719757
M40979-1-E,50,1595.668212890625,3592.057373046875,2175.4599609375,4016.443115234375,0.6239092350006104
M40979-1-E,51,3378.228271484375,596.7333374023438,4176.46728515625,1084.262451171875,0.46739867329597473
M40979-1-E,52,2698.249755859375,2283.261962890625,3202.015869140625,2688.91015625,0.1502475142478943
M40979-1-E,53,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.0
M40979-1-E,54,3427.45166015625,1516.0889892578125,3801.580810546875,1787.6513671875,0.18435285985469818
M40979-1-E,55,3779.640625,1472.7469482421875,4116.96337890625,1898.5330810546875,0.18350212275981903
M40979-1-E,56,3207.713623046875,2514.310791015625,3467.6865234375,2899.93359375,0.5760831832885742
M40979-1-E,57,2895.399169921875,2701.556396484375,3405.7373046875,3336.110595703125,0.3921523988246918
M40979-1-E,58,1560.6214599609375,3979.907958984375,1949.621337890625,4364.05419921875,0.2706216871738434
M40979-1-E,59,2108.241455078125,3510.988037109375,2683.71337890625,4138.1083984375,0.802110493183136
M40979-1-E,60,3779.640625,1472.7469482421875,4116.96337890625,1898.5330810546875,0.3356269299983978
M40979-1-E,61,2807.950439453125,3407.66064453125,3233.174560546875,3734.99169921875,0.1366533488035202
M40979-1-E,62,3531.9892578125,1969.1767578125,4133.2587890625,2378.608642578125,0.3142368197441101
M40979-1-E,63,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.0
M40979-1-E,64,2807.950439453125,3407.66064453125,3233.174560546875,3734.99169921875,0.33361682295799255
M40979-1-E,65,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.0
M40979-1-E,66,3531.9892578125,1969.1767578125,4133.2587890625,2378.608642578125,0.2599283754825592
M40979-1-E,67,3595.020263671875,2904.4150390625,4096.62109375,3603.97802734375,0.19280388951301575
M40979-1-E,68,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.0
M40979-1-E,69,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.0
M40979-1-E,70,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.0
M40979-1-E,71,3039.886962890625,3689.11328125,3520.90625,4068.679443359375,0.3001018762588501
M40979-1-E,72,3531.9892578125,1969.1767578125,4133.2587890625,2378.608642578125,0.01246337778866291
M40979-1-E,73,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.0
M40979-1-E,74,3231.843017578125,3059.496826171875,3853.011474609375,3618.033203125,0.3338993787765503
M40979-1-E,75,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.0
M40979-1-E,76,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.0
M40979-1-E,77,3728.684814453125,2456.581787109375,4062.367431640625,2842.948486328125,0.01397879421710968
M40979-1-E,78,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.0
M40979-1-E,79,3321.14208984375,3365.949462890625,3778.322021484375,3643.98974609375,0.30651646852493286
M40979-1-E,80,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.0
M40979-1-E,81,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.0
M40979-1-E,82,3757.219970703125,3062.56591796875,4051.283935546875,3640.8603515625,0.34166771173477173
M40979-1-E,83,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.0
M40979-1-E,84,3586.66455078125,3703.08544921875,4073.3564453125,4065.20556640625,0.2988413870334625
M40979-1-E,85,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.0
M40979-1-E,86,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.0
M40979-1-E,87,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.0
M40979-1-E,88,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.0
M40979-1-E,89,3586.66455078125,3703.08544921875,4073.3564453125,4065.20556640625,0.18148215115070343
M40979-1-E,90,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.0
M40979-1-E,91,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.0
M40979-1-E,92,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.0
M40979-1-E,93,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.0
M40979-1-E,94,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.0
M40979-1-E,95,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.0
M40979-1-E,96,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.0
M40979-1-E,97,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.0
M40979-1-E,98,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.0
M40979-1-E,99,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.0
M40979-1-E,100,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.0
M40979-1-E,101,350.8330383300781,670.6378784179688,1008.4376220703125,1172.317138671875,0.0
M41311-1-E,1,584.6723022460938,209.72744750976562,4636.30517578125,2549.771728515625,0.8616818785667419
M41311-1-E,2,800.9925537109375,2689.381591796875,1362.7620849609375,3379.60888671875,0.40406593680381775
M41311-1-E,3,591.401611328125,2860.37451171875,1373.786376953125,3608.31396484375,0.8677443265914917
M41311-1-E,4,1805.35546875,2805.96533203125,2550.63525390625,3704.56103515625,0.882736086845398
M41311-1-E,5,2874.752685546875,2536.7978515625,3605.48974609375,2979.81591796875,0.9162921905517578
M41311-1-E,6,2607.358154296875,3067.6015625,3243.03369140625,3702.1396484375,0.9342413544654846
M41311-1-E,7,3605.170654296875,2550.846923828125,4015.11767578125,3022.89794921875,0.9243807792663574
M41311-1-E,8,4524.24658203125,584.4949340820312,5461.482421875,2904.78466796875,0.8934422731399536
M41311-1-E,9,3541.3583984375,3038.735107421875,4236.74853515625,3641.8447265625,0.9653499722480774
M41311-1-E,10,4237.615234375,2685.365234375,4916.00927734375,3363.24853515625,0.8840969800949097
M41348-1-E,1,397.6256103515625,346.99053955078125,860.1046142578125,722.2186889648438,0.7844691872596741
M41348-1-E,2,327.6216125488281,903.43701171875,1006.5499877929688,1334.5489501953125,0.8186963200569153
M41348-1-E,3,905.0587768554688,511.2836608886719,1423.5933837890625,1246.92236328125,0.781794011592865
M41348-1-E,4,1164.3758544921875,252.07810974121094,1926.3548583984375,903.7066650390625,0.8471285700798035
M41348-1-E,5,376.59295654296875,1395.5626220703125,854.7693481445312,2018.3790283203125,0.8314465880393982
M41348-1-E,6,821.5128173828125,1313.71484375,1526.4998779296875,1876.259033203125,0.8944361805915833
M41348-1-E,7,1861.4459228515625,498.3061828613281,2244.221923828125,956.2402954101562,0.8056665658950806
M41348-1-E,8,1649.60888671875,1004.5908203125,2319.020751953125,1485.7684326171875,0.8514823317527771
M41348-1-E,9,1203.1033935546875,1648.0274658203125,1909.374755859375,2090.76416015625,0.8788809776306152
M41348-1-E,10,434.0382385253906,2034.6146240234375,1135.6533203125,2575.457763671875,0.7713934183120728
M41348-1-E,11,2247.86474609375,453.65753173828125,2722.010986328125,813.9899291992188,0.837986409664154
M41348-1-E,12,1164.0408935546875,2150.248291015625,1684.487060546875,2575.69921875,0.807134211063385
M41348-1-E,13,1932.706787109375,1571.346435546875,2584.91015625,2229.016357421875,0.8742315769195557
M41348-1-E,14,2315.1416015625,1117.04248046875,2632.618408203125,1584.164306640625,0.8481786251068115
M41348-1-E,15,2522.537841796875,617.2825927734375,3013.39453125,1106.3055419921875,0.8230113983154297
M41348-1-E,16,456.9262390136719,2694.899658203125,727.600830078125,3004.848388671875,0.724468469619751
M41348-1-E,17,2760.560546875,323.7060241699219,3246.68310546875,679.6819458007812,0.8246135115623474
M41348-1-E,18,1673.6695556640625,2157.84423828125,2150.29443359375,2550.161865234375,0.8215007781982422
M41348-1-E,19,832.8403930664062,2716.009765625,1796.0775146484375,3215.08984375,0.8949823975563049
M41348-1-E,20,2669.120361328125,1107.581787109375,3191.198974609375,1531.883544921875,0.9192181825637817
M41348-1-E,21,1542.6192626953125,2275.73876953125,2160.595947265625,2931.205810546875,0.5754362940788269
M41348-1-E,22,2170.527099609375,2211.841064453125,2647.120849609375,2655.8154296875,0.8854053020477295
M41348-1-E,23,3051.5166015625,525.398681640625,3432.506591796875,904.2775268554688,0.7810582518577576
M41348-1-E,24,2722.799072265625,1542.3447265625,3173.213623046875,1821.2664794921875,0.8811298608779907
M41348-1-E,25,502.3497619628906,3135.137451171875,1048.640869140625,3448.510986328125,0.792732298374176
M41348-1-E,26,2622.2431640625,1860.23876953125,3405.08935546875,2278.611572265625,0.8878557682037354
M41348-1-E,27,1445.247802734375,2999.1298828125,2188.1025390625,3670.88232421875,0.8664398193359375
M41348-1-E,28,3328.219970703125,344.89520263671875,3876.519775390625,683.2596435546875,0.8384731411933899
M41348-1-E,29,3360.793212890625,705.23388671875,4323.6142578125,1295.8966064453125,0.889915943145752
M41348-1-E,30,2170.742919921875,2695.074951171875,2762.06884765625,3436.291748046875,0.8965621590614319
M41348-1-E,31,547.504150390625,3416.89453125,930.4459228515625,3797.391845703125,0.7697039246559143
M41348-1-E,32,2690.001708984375,2327.8984375,3222.4580078125,2612.19384765625,0.7470743656158447
M41348-1-E,33,1020.198486328125,3397.485595703125,1413.5162353515625,3743.98291015625,0.7134685516357422
M41348-1-E,34,3356.7021484375,1346.336669921875,4187.24609375,1741.8182373046875,0.8369344472885132
M41348-1-E,35,673.9437866210938,3815.07666015625,1100.847900390625,4225.9296875,0.8111196160316467
M41348-1-E,36,3431.991943359375,1800.194091796875,4050.48876953125,2387.994873046875,0.6615344285964966
M41348-1-E,37,2740.143310546875,2822.327880859375,3195.588134765625,3455.136474609375,0.9064686894416809
M41348-1-E,38,3925.135986328125,301.5785217285156,4265.3125,601.4042358398438,0.8486627340316772
M41348-1-E,39,3347.346435546875,1954.3944091796875,4027.534423828125,2570.23046875,0.5349941253662109
M41348-1-E,40,1445.83251953125,3671.185791015625,2106.97607421875,4189.64453125,0.8424392342567444
M41348-1-E,41,2234.194580078125,3538.18603515625,2603.899658203125,3899.392822265625,0.8457165360450745
M41348-1-E,42,4190.68701171875,290.83441162109375,4744.40234375,754.33837890625,0.8290285468101501
M41348-1-E,43,3987.528076171875,1690.472900390625,4362.15380859375,2215.99951171875,0.856040358543396
M41348-1-E,44,3383.720458984375,2779.119873046875,4008.724853515625,3334.335693359375,0.8546586632728577
M41348-1-E,45,3845.333251953125,2215.84716796875,4515.39794921875,2776.4638671875,0.8292642831802368
M41348-1-E,46,4354.4169921875,940.3713989257812,4985.9736328125,1397.331298828125,0.9310235381126404
M41348-1-E,47,4284.40625,1376.7855224609375,4573.123046875,1606.188720703125,0.8289009928703308
M41348-1-E,48,4509.98046875,349.0155944824219,5403.23486328125,746.85546875,0.8580726981163025
M41348-1-E,49,2644.9189453125,3736.90576171875,3216.8447265625,4101.9345703125,0.7784104347229004
M41348-1-E,50,4405.2626953125,1637.849365234375,4802.6083984375,1960.3201904296875,0.8759575486183167
M41348-1-E,51,4722.10107421875,1302.1160888671875,5130.0087890625,1802.570556640625,0.7547500729560852
M41348-1-E,52,4051.779541015625,2798.34033203125,4554.12109375,3317.735595703125,0.8751036524772644
M41348-1-E,53,3636.4267578125,3321.990966796875,4126.763671875,3692.525390625,0.9001786708831787
M41348-1-E,54,4560.595703125,1808.3555908203125,5014.51513671875,2292.3095703125,0.6867754459381104
M41348-1-E,55,4503.33935546875,2149.3271484375,5643.3974609375,3403.56884765625,0.8744412660598755
M41348-1-E,56,3342.646484375,3818.609130859375,3895.628662109375,4223.27197265625,0.8437836766242981
M41348-1-E,57,5023.61474609375,818.1820678710938,5496.74853515625,1473.8768310546875,0.8775343894958496
M41348-1-E,58,4954.35791015625,1681.658447265625,5621.50341796875,2051.898681640625,0.883175790309906
M41348-1-E,59,4200.435546875,3221.69091796875,5037.88330078125,3635.7294921875,0.8237367272377014
M41348-1-E,60,3921.71630859375,3712.099853515625,4563.21484375,4160.0078125,0.9025023579597473
M41348-1-E,61,4593.14501953125,3648.177490234375,4800.90234375,3900.547119140625,0.6399850845336914
M41348-1-E,62,4657.57470703125,3837.205322265625,5365.61181640625,4266.9990234375,0.8999303579330444
M41348-1-E,63,5168.37255859375,3438.247802734375,5520.50537109375,3757.79345703125,0.8510573506355286
M41387-1-E,1,860.5289916992188,529.9332885742188,1558.641845703125,936.24658203125,0.8791035413742065
M41387-1-E,2,876.838623046875,991.5553588867188,1699.8480224609375,1703.530029296875,0.9187353849411011
M41387-1-E,3,1507.423095703125,391.94244384765625,1964.3477783203125,893.0322875976562,0.8102741837501526
M41387-1-E,4,1769.8369140625,786.9314575195312,2265.269287109375,1494.6231689453125,0.8583205938339233
M41387-1-E,5,984.0640258789062,1740.7408447265625,1811.1348876953125,2781.43115234375,0.8829280734062195
M41387-1-E,6,2239.6103515625,468.80963134765625,2680.98876953125,946.5258178710938,0.8759567737579346
M41387-1-E,7,1859.8834228515625,1469.8369140625,2904.693115234375,2192.310791015625,0.8899027705192566
M41387-1-E,8,2345.3154296875,950.9855346679688,2727.835693359375,1491.0986328125,0.8690158128738403
M41387-1-E,9,2777.519287109375,467.7224426269531,3472.018310546875,854.7486572265625,0.8764870166778564
M41387-1-E,10,2670.815673828125,828.4170532226562,3869.052001953125,1571.15087890625,0.9070862531661987
M41387-1-E,11,2764.338134765625,813.7705078125,3703.415283203125,1157.81494140625,0.7930251955986023
M41387-1-E,12,2698.228515625,503.5382080078125,3936.328857421875,1962.121826171875,0.26738858222961426
M41387-1-E,13,1759.791015625,2277.53466796875,2328.334716796875,3065.32080078125,0.8344569206237793
M41387-1-E,14,946.1998901367188,2863.9462890625,1850.1788330078125,3500.5146484375,0.9010358452796936
M41387-1-E,15,2865.894287109375,1362.5181884765625,3869.00634765625,1577.32861328125,0.7248013019561768
M41387-1-E,16,2268.953125,2261.267333984375,2781.96533203125,2567.93798828125,0.7722316384315491
M41387-1-E,17,2993.996337890625,1530.6263427734375,3816.927490234375,2135.4404296875,0.8215073943138123
M41387-1-E,18,2782.163330078125,2104.30224609375,3368.738037109375,2616.912841796875,0.899667501449585
M41387-1-E,19,2240.292236328125,2717.27734375,2796.1357421875,3105.486572265625,0.8811969757080078
M41387-1-E,20,1767.529541015625,3191.29833984375,2566.884765625,3940.240478515625,0.904238760471344
M41387-1-E,21,3726.651123046875,542.6940307617188,4379.46875,1034.165771484375,0.8816540241241455
M41387-1-E,22,1170.228759765625,3595.32568359375,1643.757568359375,3995.04736328125,0.917061984539032
M41387-1-E,23,2768.49560546875,2677.638916015625,3531.049560546875,3336.45703125,0.5595537424087524
M41387-1-E,24,3382.935791015625,2079.44091796875,4766.1201171875,2783.708984375,0.7714951038360596
M41387-1-E,25,3900.2041015625,1073.5233154296875,4348.908203125,1524.2064208984375,0.9033522009849548
M41387-1-E,26,3829.40478515625,1537.326904296875,4523.8291015625,2065.4306640625,0.7795539498329163
M41387-1-E,27,2852.69482421875,3086.84375,3445.997314453125,3354.752685546875,0.6954315304756165
M41387-1-E,28,2617.48681640625,3399.4521484375,3357.711181640625,3878.4248046875,0.8299702405929565
M41387-1-E,29,4464.11572265625,251.4871063232422,5741.96435546875,1282.135498046875,0.8813048005104065
M41387-1-E,30,3699.837158203125,2821.273193359375,4476.90185546875,3189.04541015625,0.8325790762901306
M41387-1-E,31,4464.72705078125,1416.8001708984375,4912.794921875,1716.856201171875,0.8267016410827637
M41387-1-E,32,3491.01025390625,3286.595703125,4335.3447265625,3939.277099609375,0.9310709238052368
M41387-1-E,33,4924.068359375,1234.259033203125,5486.73779296875,1754.4825439453125,0.8361780047416687
M41387-1-E,34,4695.6455078125,2167.87158203125,5159.89404296875,2590.713623046875,0.836083173751831
M41387-1-E,35,4673.90966796875,2648.5703125,5506.298828125,3170.35888671875,0.9696356058120728
M41387-1-E,36,5137.32421875,1671.0069580078125,5657.42822265625,2558.350830078125,0.8596670031547546
M41387-1-E,37,4535.70068359375,3229.575927734375,5676.7822265625,4146.29833984375,0.8379982113838196
M41402-1-E,1,609.4619750976562,356.5808410644531,3265.88427734375,1820.9788818359375,0.859966516494751
M41402-1-E,2,582.1102294921875,1920.1773681640625,1933.377197265625,2558.14306640625,0.9475348591804504
M41402-1-E,3,2154.618896484375,1269.5040283203125,3417.52734375,2376.790771484375,0.838100254535675
M41402-1-E,4,1725.531982421875,2372.055908203125,2617.811767578125,3358.232177734375,0.8493054509162903
M41402-1-E,5,538.186279296875,3148.47412109375,1584.0570068359375,3938.204345703125,0.9032103419303894
M41402-1-E,6,1507.07080078125,3101.197509765625,2103.3232421875,3475.342529296875,0.4866395890712738
M41402-1-E,7,2454.677001953125,2682.3505859375,3231.12744140625,3288.264892578125,0.9549570679664612
M41402-1-E,8,3590.609619140625,1096.095458984375,4336.076171875,1504.940185546875,0.9180315732955933
M41402-1-E,9,2992.498046875,2316.440673828125,3718.990966796875,2824.780517578125,0.8570091128349304
M41402-1-E,10,3579.690673828125,1546.938720703125,4153.7197265625,2629.060546875,0.7919532656669617
M41402-1-E,11,2037.6156005859375,3352.623291015625,2622.181396484375,3844.40380859375,0.8662510514259338
M41402-1-E,12,3988.574462890625,376.1290283203125,5417.35693359375,1452.292724609375,0.9454011917114258
M41402-1-E,13,2801.626220703125,3020.187255859375,4081.870361328125,3990.91162109375,0.9298253655433655
M41402-1-E,14,4294.79638671875,1527.936767578125,5164.09130859375,2401.166259765625,0.8847232460975647
M41402-1-E,15,3990.849609375,2240.1181640625,5436.76220703125,3989.60107421875,0.8979739546775818
M41410-1-E,1,459.609130859375,386.98577880859375,1175.9652099609375,1064.2183837890625,0.9446295499801636
M41410-1-E,2,655.1710205078125,1082.2542724609375,1025.7000732421875,1555.84716796875,0.9228277206420898
M41410-1-E,3,1211.8751220703125,313.3843994140625,2266.58642578125,1304.85791015625,0.8575860857963562
M41410-1-E,4,1221.574951171875,1040.0919189453125,1513.7286376953125,1553.215087890625,0.887078046798706
M41410-1-E,5,620.8306274414062,1579.81689453125,1072.5709228515625,2065.158447265625,0.8419126272201538
M41410-1-E,6,1563.03271484375,1326.758544921875,2350.966552734375,1962.0948486328125,0.8224553465843201
M41410-1-E,7,992.0970458984375,1859.425537109375,1711.4971923828125,2595.91552734375,0.9201730489730835
M41410-1-E,8,2221.834228515625,609.0917358398438,2979.469482421875,1248.94189453125,0.9828005433082581
M41410-1-E,9,387.7944030761719,2424.891845703125,1048.2528076171875,3217.0361328125,0.8305400609970093
M41410-1-E,10,2345.125244140625,1390.2386474609375,3491.08056640625,2115.254638671875,0.8385006189346313
M41410-1-E,11,1034.224609375,2567.3876953125,1660.6435546875,3076.50244140625,0.8354095816612244
M41410-1-E,12,1722.4129638671875,2176.97900390625,2120.479736328125,2835.4541015625,0.8672382235527039
