image_name,scroll_number,xmin,ymin,xmax,ymax,iou
M40587-1-C,48,2112.14599609375,1837.969482421875,2550.742431640625,2261.079345703125,-1
M40587-1-C,49,957.1942749023438,2633.546630859375,1191.1649169921875,2757.625732421875,-1
M40587-1-C,50,2232.65869140625,1820.452880859375,3073.71240234375,2411.736572265625,-1
M40587-1-C,51,2686.89892578125,1102.8687744140625,2985.881103515625,1356.95166015625,-1
M40587-1-C,52,2646.7705078125,1235.4981689453125,3018.76416015625,1789.84130859375,-1
M40587-1-C,53,593.7664794921875,2873.611572265625,1154.60986328125,3231.558837890625,-1
M40587-1-C,54,2733.810791015625,1111.87060546875,2967.63525390625,1255.185302734375,-1
M40587-1-C,55,1081.8875732421875,2780.636962890625,1355.59716796875,3019.171875,-1
M40587-1-C,56,2128.10009765625,2113.935302734375,2374.159912109375,2313.04638671875,-1
M40587-1-C,57,619.0855102539062,2957.673095703125,1089.697998046875,3401.904052734375,-1
M40587-1-C,58,1718.0538330078125,2499.485107421875,2369.968505859375,3167.238037109375,-1
M40587-1-C,59,1428.4425048828125,2685.179931640625,1598.126708984375,2810.026123046875,-1
M40587-1-C,60,1279.3319091796875,2770.546142578125,1831.0538330078125,3030.09130859375,-1
M40587-1-C,61,1123.209228515625,2840.887939453125,1474.0902099609375,3264.05859375,-1
M40587-1-C,62,2870.691162109375,1093.4862060546875,3010.3388671875,1232.3543701171875,-1
M40587-1-C,63,2046.3345947265625,2313.066650390625,2457.914794921875,2584.466796875,-1
M40587-1-C,64,2564.518798828125,1871.777099609375,3035.769775390625,2386.01171875,-1
M40587-1-C,65,1780.8465576171875,2632.89990234375,2309.116455078125,3028.732421875,-1
M40587-1-C,66,1224.4249267578125,2954.0849609375,1493.723876953125,3290.1923828125,-1
M40587-1-C,67,1277.646728515625,2964.292724609375,1457.9671630859375,3163.5498046875,-1
M40587-1-C,68,2356.6591796875,2212.02099609375,3128.77783203125,2892.52587890625,-1
M40587-1-C,69,2253.333740234375,2328.94482421875,2472.491943359375,2694.9013671875,-1
M40587-1-C,70,626.4888305664062,3198.78662109375,1045.4686279296875,3567.09423828125,-1
M40587-1-C,71,1422.5,2983.735107421875,1733.1995849609375,3303.609130859375,-1
M40587-1-C,72,1768.5159912109375,2822.653564453125,2472.652099609375,3549.073974609375,-1
M40587-1-C,73,300.6973571777344,3350.650390625,451.3926086425781,3531.10791015625,-1
M40587-1-C,74,1516.7020263671875,3025.1455078125,1834.7359619140625,3307.17236328125,-1
M40587-1-C,75,2310.31689453125,2478.145751953125,2449.1865234375,2701.403076171875,-1
M40587-1-C,76,2385.260986328125,2443.14208984375,3013.2314453125,3002.11474609375,-1
M40587-1-C,77,1076.530029296875,3244.59765625,1311.0623779296875,3661.72216796875,-1
M40587-1-C,78,2473.00634765625,2422.574462890625,2994.548583984375,2724.462158203125,-1
M40587-1-C,79,1338.380126953125,3279.53515625,1610.8753662109375,3873.31005859375,-1
M40587-1-C,80,978.7344360351562,3445.863037109375,1353.916259765625,3933.898681640625,-1
M40587-1-C,81,2439.82568359375,2644.1240234375,2989.06591796875,2914.633056640625,-1
M40587-1-C,82,1911.8349609375,3069.28857421875,2406.375732421875,3440.53515625,-1
M40587-1-C,83,886.3795776367188,3519.32568359375,1144.75634765625,3805.576416015625,-1
M40587-1-C,84,2348.967529296875,2766.62060546875,2631.06103515625,3061.793701171875,-1
M40587-1-C,85,585.0421752929688,3602.60791015625,993.0390625,3809.148681640625,-1
M40587-1-C,86,750.3116455078125,3636.84814453125,987.66552734375,3810.348876953125,-1
M40587-1-C,87,2369.896240234375,2923.476318359375,3128.599609375,3465.980224609375,-1
M40587-1-C,88,1652.23291015625,3382.674560546875,2130.434814453125,3762.56591796875,-1
M40587-1-C,89,988.4151000976562,3645.524658203125,1302.106201171875,3965.57763671875,-1
M40587-1-C,90,2062.251953125,3200.9453125,2403.896728515625,3443.51513671875,-1
M40587-1-C,91,2418.542724609375,2952.548828125,3030.2109375,3880.42626953125,-1
M40587-1-C,92,2409.14208984375,3029.201171875,3032.96875,3355.3896484375,-1
M40587-1-C,93,2420.1435546875,3190.833740234375,3001.397216796875,3367.714599609375,-1
M40587-1-C,94,2122.307373046875,3420.50927734375,2520.213134765625,3818.109375,-1
M40587-1-C,95,2559.703125,3369.35205078125,3036.311767578125,3805.386474609375,-1
M40587-1-C,96,2749.803955078125,3519.463134765625,3035.9345703125,3805.2890625,-1
M40587-1-C,97,2624.59326171875,3658.780029296875,2802.20654296875,3817.95947265625,-1
